User ID,Ethnicity,Gender,Education,Party,Topic,In Support,Similarity1,Similarity2,Similarity3,Similarity4,Similarity5,Similarity6,Similarity7,Similarity8,Similarity9,Similaritymax3,Similaritymax5
200005425,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4513,0.5433,0.3059,0.192,0.2199,0.347,0.6273,0.204,0.2952,0.5433,0.6273
200005443,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.3576,0.4934,0.3028,0.2155,0.474,0.2823,0.2727,0.3104,0.279,0.4934,0.474
200005538,All Other,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.5266,0.6622,0.4671,0.2253,0.3589,0.4452,0.7075,0.3543,0.3249,0.6622,0.7075
200005562,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.4755,0.4869,0.422,0.2724,0.486,0.3802,0.2728,0.4123,0.3122,0.4869,0.486
200005565,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.494,0.5497,0.4176,0.3156,0.5147,0.3724,0.3809,0.3553,0.5233,0.5497,0.5233
200005578,White,Man,4-Year,R,Increasing size of House of Representatives,TRUE,0.6626,0.5894,0.6002,0.4727,0.5123,0.5332,0.3777,0.5323,0.3785,0.6002,0.5332
200005809,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.5178,0.5924,0.4066,0.3085,0.2816,0.4669,0.6561,0.2821,0.33,0.5924,0.6561
200005810,Black,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,0.6955,0.5713,0.5309,0.5928,0.5246,0.5985,0.3551,0.4552,0.3879,0.5928,0.5985
200005859,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4997,0.5624,0.5243,0.3522,0.5534,0.4384,0.347,0.4876,0.5408,0.5624,0.5534
200005863,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.4414,0.5414,0.5102,0.2938,0.5416,0.5066,0.3146,0.502,0.2888,0.5414,0.5416
200005981,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,0.6719,0.7333,0.6629,0.3783,0.7435,0.5801,0.4682,0.5892,0.4469,0.7333,0.7435
200006000,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,0.1305,0.1295,0.149,0.0751,0.176,0.1299,0.0725,0.1303,0.1039,0.149,0.176
200006003,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,0.1615,0.1921,0.0914,0.0699,0.2085,0.1217,0.0623,0.2151,0.1027,0.1921,0.2151
200006005,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.6028,0.6033,0.549,0.4542,0.5956,0.4878,0.3301,0.49,0.3133,0.6033,0.5956
200006025,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.4624,0.6251,0.4518,0.2689,0.6232,0.3976,0.3691,0.4509,0.3259,0.6251,0.6232
200006108,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.0943,0.0556,0.049,-0.003,0.1457,0.0836,-0.0269,0.1295,-0.0155,0.0556,0.1457
300000022,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,0.4398,0.3608,0.3966,0.3502,0.2891,0.3893,0.314,0.4495,0.2628,0.3966,0.4495
300000026,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,0.0424,0.0641,0.0593,0.094,0.0671,0.0431,0.0711,0.0844,0.0463,0.094,0.0844
300000038,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,0.4041,0.4019,0.3152,0.3274,0.3892,0.2625,0.1956,0.3826,0.3613,0.4019,0.3892
300000055,All Other,Woman,Some College,R,Increasing size of House of Representatives,TRUE,0.4926,0.3812,0.4526,0.3083,0.3579,0.3732,0.2304,0.5053,0.3107,0.4526,0.5053
300000056,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.4766,0.5528,0.606,0.2826,0.5273,0.5049,0.3438,0.5255,0.3656,0.606,0.5273
300000068,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.0194,0.1692,0.0644,0.0772,0.1531,0.09,0.1366,0.1082,0.0939,0.1692,0.1531
300000072,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.2911,0.3574,0.268,0.2215,0.3085,0.2697,0.2683,0.2097,0.3132,0.3574,0.3132
300000085,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.5708,0.6652,0.4139,0.3226,0.3841,0.4957,0.6166,0.3553,0.3698,0.6652,0.6166
300000116,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.1543,0.3255,0.2245,0.0873,0.3259,0.1485,0.2377,0.2107,0.3609,0.3255,0.3609
300000130,Hispanic,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,0.0155,0.1407,0.05,-0.0234,0.1585,0.0431,0.0928,0.0936,0.1471,0.1407,0.1585
300000146,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,0.3037,0.2072,0.2601,0.2141,0.1152,0.214,0.2536,0.1885,0.149,0.2601,0.2536
300000165,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.3665,0.3346,0.3391,0.2646,0.2425,0.3088,0.222,0.3296,0.2928,0.3391,0.3296
300000169,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.2987,0.436,0.218,0.2014,0.4489,0.1868,0.2013,0.2747,0.2538,0.436,0.4489
300000185,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.516,0.4759,0.3724,0.3931,0.4022,0.3615,0.3302,0.4269,0.3985,0.4759,0.4269
300000196,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.0869,0.1202,-0.016,0.0814,0.144,0.0125,0.0962,0.0823,0.0346,0.1202,0.144
300000226,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.1381,0.2716,0.2081,-0.0213,0.3065,0.2144,0.1541,0.1463,0.2249,0.2716,0.3065
300000230,White,Woman,HS or Less,R,Increasing size of House of Representatives,TRUE,0.4235,0.5206,0.5793,0.2525,0.5368,0.539,0.3593,0.47,0.3436,0.5793,0.539
300000251,Asian,Man,4-Year,I,Increasing size of House of Representatives,TRUE,0.2236,0.2871,0.3248,0.1204,0.3068,0.2134,0.2446,0.2723,0.5048,0.3248,0.5048
300000252,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4888,0.6451,0.4483,0.3152,0.3335,0.478,0.6525,0.3229,0.3119,0.6451,0.6525
300000257,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.05,0.1428,0.0233,0.0574,0.1528,0.0654,0.1231,0.0413,0.0748,0.1428,0.1528
300000261,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,0.0336,0.0481,0.0072,-0.0387,0.0315,0.0205,-0.0096,0.04,0.035,0.0481,0.04
300000304,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.4582,0.5872,0.5707,0.2186,0.6042,0.5429,0.4239,0.4595,0.363,0.5872,0.6042
300000323,White,Woman,HS or Less,R,Increasing size of House of Representatives,TRUE,0.4722,0.4306,0.503,0.3081,0.4533,0.4689,0.1942,0.4489,0.3181,0.503,0.4689
300000348,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.5109,0.4888,0.5376,0.3556,0.4383,0.4884,0.34,0.4775,0.3943,0.5376,0.4884
300000359,Native American,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.3934,0.3296,0.2974,0.1904,0.322,0.3288,0.2469,0.2143,0.2745,0.3296,0.3288
300000400,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.3158,0.4421,0.3593,0.1631,0.3962,0.2356,0.4153,0.3245,0.4195,0.4421,0.4195
300000424,White,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.2135,0.3283,0.2773,0.0823,0.2943,0.1408,0.1597,0.2735,0.2506,0.3283,0.2943
300000491,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.6381,0.5434,0.6882,0.4927,0.3816,0.7814,0.4298,0.4499,0.224,0.6882,0.7814
300000541,Black,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4684,0.4011,0.2797,0.4876,0.4511,0.3242,0.1115,0.4069,0.4696,0.4876,0.4696
300000544,All Other,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.4357,0.344,0.4204,0.2721,0.2931,0.385,0.185,0.4257,0.1878,0.4204,0.4257
300000562,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,0.4632,0.5187,0.5291,0.3417,0.5231,0.5081,0.2795,0.4666,0.293,0.5291,0.5231
300000573,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.1855,0.1656,0.1199,0.1195,0.1769,0.1312,0.0294,0.2068,0.2136,0.1656,0.2136
300000589,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.4065,0.4373,0.6517,0.2626,0.4211,0.5084,0.3237,0.4841,0.2504,0.6517,0.5084
300000608,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.4452,0.5914,0.4381,0.2722,0.5999,0.3878,0.3204,0.4547,0.2914,0.5914,0.5999
300000627,White,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,0.3263,0.3446,0.2638,0.1763,0.3854,0.2738,0.1842,0.3569,0.2633,0.3446,0.3854
300000632,Black,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.3949,0.5242,0.4707,0.1885,0.5241,0.4417,0.4017,0.4788,0.3154,0.5242,0.5241
300000647,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.6032,0.5214,0.4909,0.5122,0.373,0.5178,0.3966,0.3979,0.3685,0.5214,0.5178
300000657,White,Man,HS or Less,I,Increasing size of House of Representatives,TRUE,0.4633,0.4747,0.4577,0.3489,0.3893,0.4924,0.3991,0.3092,0.4342,0.4747,0.4924
300000685,Black,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.119,0.1473,0.0973,0.0829,0.1708,0.1758,-0.0072,0.1936,0.0697,0.1473,0.1936
300000704,White,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,-0.0005,0.0436,0.0119,-0.0541,0.1172,0.0793,0.0664,0.0148,0.0268,0.0436,0.1172
300000745,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.1175,0.0659,0.0915,0.0939,0.1955,0.0945,-0.0485,0.1616,0.0641,0.0939,0.1955
300000750,Black,Woman,HS or Less,I,Increasing size of House of Representatives,TRUE,0.4434,0.5041,0.4698,0.3443,0.4857,0.4411,0.3202,0.4442,0.3138,0.5041,0.4857
300000777,White,Man,4-Year,I,Increasing size of House of Representatives,TRUE,0.3355,0.5235,0.4216,0.2069,0.4427,0.3424,0.3747,0.4383,0.3588,0.5235,0.4427
300000787,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.592,0.632,0.618,0.3565,0.3467,0.6672,0.614,0.3694,0.3288,0.632,0.6672
300000795,Hispanic,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.2325,0.247,0.2737,0.1885,0.2196,0.2508,0.1185,0.3153,0.2248,0.2737,0.3153
300000815,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.5741,0.462,0.5219,0.3926,0.3938,0.4675,0.3665,0.4378,0.2983,0.5219,0.4675
300000865,Hispanic,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.5777,0.5137,0.5118,0.3948,0.5191,0.4692,0.3402,0.4193,0.3058,0.5137,0.5191
300000871,White,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4902,0.6219,0.4993,0.2565,0.4464,0.4484,0.543,0.3672,0.2513,0.6219,0.543
300000902,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,0.4189,0.5384,0.3813,0.1891,0.5671,0.3642,0.3201,0.3626,0.3341,0.5384,0.5671
300000908,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.0498,0.0713,0.0129,0.0765,0.0546,0.043,-0.0003,0.0896,0.0347,0.0765,0.0896
300000910,White,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,0.4643,0.6344,0.5197,0.2675,0.6224,0.5047,0.4437,0.425,0.4705,0.6344,0.6224
300000931,Black,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.2952,0.2516,0.2328,0.4728,0.2541,0.2467,0.1756,0.1978,0.2136,0.4728,0.2541
300000940,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.0003,0.0449,0.0014,-0.0769,0.0545,-0.039,0.093,0.0681,0.1007,0.0449,0.1007
300000949,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.1001,0.2366,0.1062,0.1046,0.2514,0.1472,0.1253,0.204,0.1743,0.2366,0.2514
300000952,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.5197,0.5262,0.5109,0.2693,0.5312,0.4396,0.2865,0.4773,0.3245,0.5262,0.5312
300000960,White,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.5315,0.6493,0.4561,0.3171,0.6831,0.4087,0.3314,0.4799,0.4097,0.6493,0.6831
300000997,Black,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,0.5374,0.5789,0.5321,0.2922,0.4845,0.604,0.4239,0.3929,0.3187,0.5789,0.604
300001006,Hispanic,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.0015,0.092,0.0059,0.0694,0.0754,-0.0074,0.0335,0.0557,0.0861,0.092,0.0861
300001015,All Other,Woman,4-Year,D,Increasing size of House of Representatives,TRUE,0.4053,0.3748,0.523,0.2369,0.3377,0.4433,0.2514,0.3969,0.2497,0.523,0.4433
300001026,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.5219,0.6069,0.4161,0.2385,0.2529,0.4368,0.7131,0.2575,0.2701,0.6069,0.7131
300001063,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.4716,0.4607,0.5648,0.4067,0.4134,0.4911,0.2637,0.5267,0.3306,0.5648,0.5267
300001069,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.7138,0.6158,0.6603,0.4643,0.4665,0.6817,0.5075,0.5133,0.3724,0.6603,0.6817
300001073,White,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.2397,0.115,0.1398,0.3389,0.0774,0.1492,0.0758,0.1795,0.0462,0.3389,0.1795
300001078,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.5022,0.4858,0.4866,0.3592,0.4955,0.454,0.3521,0.4608,0.332,0.4866,0.4955
300001087,Black,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,0.1673,0.262,0.1056,0.0483,0.4161,0.0986,-0.0359,0.1494,0.0718,0.262,0.4161
300001105,Black,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.5281,0.4571,0.3814,0.3391,0.4636,0.3759,0.2263,0.4215,0.3838,0.4571,0.4636
300001133,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.2597,0.2415,0.1999,0.154,0.237,0.2649,0.1289,0.1716,0.1452,0.2415,0.2649
300001148,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.3113,0.4252,0.3793,0.2211,0.4033,0.3337,0.2377,0.3436,0.1786,0.4252,0.4033
300001150,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,0.4954,0.5286,0.4722,0.3786,0.503,0.4887,0.3845,0.3616,0.4016,0.5286,0.503
300001194,Hispanic,Woman,4-Year,I,Increasing size of House of Representatives,TRUE,0.5805,0.5371,0.5809,0.4144,0.4809,0.5372,0.3615,0.4696,0.324,0.5809,0.5372
300001195,White,Woman,4-Year,R,Increasing size of House of Representatives,TRUE,0.384,0.5881,0.6006,0.2924,0.5889,0.5522,0.4372,0.4953,0.4947,0.6006,0.5889
300001235,White,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.5505,0.6077,0.658,0.3298,0.5811,0.5326,0.4744,0.5487,0.3293,0.658,0.5811
300001322,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.3306,0.4239,0.128,0.2384,0.4253,0.1912,0.219,0.2353,0.5248,0.4239,0.5248
300001332,All Other,Woman,4-Year,I,Increasing size of House of Representatives,TRUE,0.0904,0.1257,0.0566,0.0795,0.1229,0.0571,0.0785,0.1068,0.0797,0.1257,0.1229
300001343,All Other,Man,HS or Less,I,Increasing size of House of Representatives,TRUE,0.3015,0.2334,0.159,0.3053,0.2804,0.2596,0.1021,0.2935,0.2073,0.3053,0.2935
300001352,Asian,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.3237,0.4752,0.2499,0.1953,0.5457,0.3115,0.1427,0.3712,0.2012,0.4752,0.5457
300001364,Asian,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.3375,0.2054,0.2425,0.3278,0.1316,0.2224,0.1662,0.2919,0.1646,0.3278,0.2919
300001370,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.6077,0.6345,0.6209,0.3681,0.6169,0.5624,0.4868,0.53,0.4518,0.6345,0.6169
300001371,White,Man,Some College,R,Increasing size of House of Representatives,TRUE,0.1318,0.2417,0.2056,0.0257,0.2805,0.217,0.1478,0.2136,0.22,0.2417,0.2805
300001372,Asian,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.2394,0.3357,0.2161,0.255,0.219,0.228,0.2293,0.1558,0.4637,0.3357,0.4637
300001384,White,Woman,HS or Less,D,Increasing size of House of Representatives,TRUE,0.2596,0.2908,0.2715,0.1385,0.2705,0.2101,0.1779,0.2511,0.5485,0.2908,0.5485
300001400,Black,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.3938,0.3144,0.2059,0.3304,0.2987,0.1897,0.1473,0.3487,0.1562,0.3304,0.3487
300001401,Hispanic,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.0544,0.0556,-0.031,0.042,0.0904,0.0283,-0.0285,0.0378,0.0418,0.0556,0.0904
300001404,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.2697,0.2304,0.2126,0.1395,0.3407,0.259,0.1233,0.2408,0.2746,0.2304,0.3407
300001424,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.3808,0.5176,0.3986,0.2774,0.5816,0.3675,0.2501,0.6346,0.3003,0.5176,0.6346
300001435,All Other,Man,Some College,I,Increasing size of House of Representatives,TRUE,0.064,0.0683,-0.0218,0.0237,0.0669,0.004,0.0544,0.0053,0.0759,0.0683,0.0759
300001439,Asian,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.4277,0.5811,0.4451,0.251,0.5784,0.3777,0.33,0.3955,0.2749,0.5811,0.5784
300001453,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.7247,0.5372,0.4784,0.7853,0.4903,0.5063,0.2626,0.4676,0.4168,0.7853,0.5063
300001458,Black,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.0826,0.1135,0.0247,0.0625,0.1468,0.0907,0.0279,0.1219,0.0995,0.1135,0.1468
300001467,Hispanic,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,0.4786,0.6475,0.4154,0.1905,0.2529,0.4019,0.8049,0.2842,0.2924,0.6475,0.8049
300001484,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.6252,0.6769,0.621,0.3925,0.6553,0.5225,0.4451,0.5422,0.4172,0.6769,0.6553
300001489,All Other,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.4985,0.4987,0.5868,0.3082,0.5184,0.5391,0.2765,0.5039,0.343,0.5868,0.5391
300001491,White,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.4492,0.4756,0.3812,0.2681,0.4884,0.3362,0.2312,0.627,0.289,0.4756,0.627
300001495,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.5448,0.6726,0.4212,0.2918,0.313,0.4662,0.6831,0.3189,0.3347,0.6726,0.6831
300001497,Asian,Woman,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.2349,0.3905,0.2803,0.1647,0.3551,0.3353,0.2773,0.1754,0.4657,0.3905,0.4657
300001513,All Other,Man,Post-Grad,D,Increasing size of House of Representatives,TRUE,0.2644,0.2178,0.1509,0.2352,0.191,0.2254,0.1435,0.0874,0.271,0.2352,0.271
300001516,Hispanic,Man,Post-Grad,I,Increasing size of House of Representatives,TRUE,0.087,0.0523,0.0386,0.0118,0.0746,0.0559,-0.0263,0.1191,0.0838,0.0523,0.1191
300001526,All Other,Woman,Post-Grad,I,Increasing size of House of Representatives,TRUE,0.3747,0.5528,0.4145,0.1939,0.6139,0.4162,0.3061,0.4095,0.3616,0.5528,0.6139
300001549,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.0471,0.0829,0.1501,0.0866,0.1462,0.1974,-0.0893,0.151,0.076,0.1501,0.1974
300001576,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.341,0.4109,0.2757,0.2586,0.3409,0.3258,0.2649,0.2522,0.5367,0.4109,0.5367
300001582,White,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.4277,0.4416,0.4685,0.3139,0.3136,0.4496,0.3695,0.2733,0.3629,0.4685,0.4496
300001619,White,Woman,Some College,D,Increasing size of House of Representatives,TRUE,0.6684,0.5135,0.599,0.4745,0.4121,0.6332,0.4044,0.4796,0.3046,0.599,0.6332
300001684,All Other,Man,4-Year,D,Increasing size of House of Representatives,TRUE,0.5231,0.4567,0.6312,0.362,0.3809,0.5883,0.3814,0.4629,0.3129,0.6312,0.5883
300001688,White,other gender,HS or Less,D,Increasing size of House of Representatives,TRUE,0.3613,0.5193,0.453,0.1541,0.5023,0.4455,0.3315,0.4466,0.2338,0.5193,0.5023
300001706,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.679,0.7558,0.579,0.3879,0.5865,0.6251,0.5703,0.4644,0.4267,0.7558,0.6251
300001757,White,Man,Some College,D,Increasing size of House of Representatives,TRUE,0.5574,0.6259,0.4918,0.2359,0.2998,0.5646,0.6634,0.2845,0.3282,0.6259,0.6634
300001760,White,Woman,Some College,I,Increasing size of House of Representatives,TRUE,0.1751,0.2272,0.1949,0.0509,0.2395,0.2214,0.1766,0.236,0.0774,0.2272,0.2395
300001775,White,Woman,Some College,R,Increasing size of House of Representatives,TRUE,0.4409,0.5696,0.3981,0.226,0.5629,0.3818,0.3188,0.3576,0.2769,0.5696,0.5629
300001797,Black,Man,HS or Less,D,Increasing size of House of Representatives,TRUE,0.1151,0.1994,0.2367,0.0917,0.285,0.3043,0.137,0.2254,0.1511,0.2367,0.3043
